customer_id,full_name,age,gender,email,phone,street_address,city,state,zip_code,registration_date,preferred_channel
214b7a44-b963-4512-a30a-3e45fc8c6e29,Richard Weiss,38.0,Male,weissr@yahoo.com,428-632-4023x08912,15866 Frost Via Apt. 725,Albany,New York,34071,2023-11-24,online
35011b40-d96b-4eee-9798-1bbd9a036009,Cheyenne Alexander,43.0,Female,calexander@yahoo.com,3944017749,39414 Emily Radial,San Jose,California,07854,2024-03-30,
d7ef2ed2-0017-4738-a66f-86ec06ba90bc,Tammy Harris,32.0,Female,tammy_harris@gmail.com,(899)934-7877x62974,96702 Dean Cliffs,Rochester,New York,99166,2024-01-09,online
d9150a23-7bd4-498a-9d82-b57357eb36c1,Lisa Sloan,52.0,Female,lisa.sloan@hotmail.com,764-928-7345x763,219 Timothy Turnpike Apt. 068,Durham,North Carolina,85769,2020-05-20,online
9e410d0e-8912-48ec-b5bd-bd6370c499e6,Cheryl Miller,18.0,Female,cmiller@yahoo.com,513.828.1561,8674 Russell Highway,Flint,Michigan,41434,2020-10-24,both
796d48b5-5516-4f30-8f2f-2e97de03b335,Kathryn Robinson,43.0,Female,robinsonk@hotmail.com,907-324-8018x7999,460 Hughes Skyway,Virginia Beach,Virginia,58439,2022-05-30,both
967d24b7-687d-4e2e-b8cf-9214e9e0f01e,Richard Freeman,27.0,Male,rfreeman@gmail.com,407-536-1320x40632,2771 Michael Estates,Allentown,Pennsylvania,65172,2022-02-28,both
b426a872-a4da-4a74-be0b-d90afa6cad89,Jasmine Day,55.0,Female,jasmine.day@gmail.com,001-496-871-9796x97816,911 Jason Mountains Apt. 661,,Massachusetts,99251,2020-06-19,online
464c6245-4747-4d9f-869e-facc55c198db,James Davis,58.0,Male,jdavis@gmail.com,(271)821-5197,5970 Sean Estates,Fort Worth,Texas,15048,2023-02-10,online
56a8605b-22c8-44d1-a5ea-5ce90a20a700,Paul Ellis,25.0,Male,pellis@yahoo.com,3544851206,928 Thomas Oval Suite 178,Augusta,Georgia,37167,2021-04-03,online
152fcd0a-5247-43e2-a907-28c6daf11148,Nancy Hunt,28.0,Female,nancy.hunt@yahoo.com,(589)327-8125x983,4987 Garcia Squares,Atlanta,Georgia,91007,2023-03-06,online
40ebeba7-1292-4e4a-ae64-842672d67f9d,Kevin Clay,45.0,Male,kevin_clay@yahoo.com,528-527-7565,2151 Renee Dale Suite 109,Chicago,Illinois,96463,2023-01-11,both
641a3318-fd89-477e-bbbb-e11fdd0ac3a8,Vanessa Patterson,30.0,Female,vanessa_patterson@gmail.com,323-852-7943x407,4266 Ramos Burgs,Jersey City,New Jersey,11901,2022-11-28,both
c9110e19-b58d-467e-807f-1a94d3712663,,34.0,Female,swansonb@yahoo.com,(202)297-2945x1356,605 King Crest Apt. 106,Alexandria,Virginia,53169,2023-07-21,both
8b5bc414-8470-4b81-9dd4-7a4cec822e75,Angela Green,35.0,Female,angela.green@hotmail.com,+1-226-423-7505x43226,65950 Darlene Villages,San Diego,California,29000,2022-05-22,both
b93c5888-cbba-47f1-94da-d14b33072712,John Hill,18.0,Male,jhill@hotmail.com,001-202-830-7105x640,8375 Love Pine,Lansing,Michigan,63850,2022-03-26,online
f29b91b0-0996-4179-851d-883be5cb8e7e,Jerry Torres,34.0,Male,jerry_torres@yahoo.com,876-644-9639x21481,240 Miles Villages Apt. 550,Dallas,Texas,59985,2020-03-23,online
43e106e9-be5d-4bcf-ba9b-19da38bafc7f,Christopher Hill,26.0,Male,hillc@gmail.com,367-699-2662x43417,5191 Williams Route Apt. 226,Ann Arbor,Michigan,89795,2022-02-16,online
ee6dc21c-5bfb-4ee0-b473-6f0e9e5b7b49,Joseph Doyle,29.0,Male,doylej@hotmail.com,(287)657-4122x8767,861 Russell Drive Apt. 193,Sacramento,California,89628,2025-01-22,online
fa15c1e0-13f0-47c8-afa0-9250c05f6e40,Derek Mcintosh,52.0,Male,derek.mcintosh@gmail.com,001-383-355-7142x7093,139 Jonathan Plains Apt. 862,Austin,Texas,93962,2024-03-28,in-store
984e5dd6-06f7-44d5-9cd7-7c66e3df5371,Monica Spears,19.0,Female,monica_spears@hotmail.com,366-409-0288x54111,53241 Michelle Mall Suite 206,Sacramento,California,74116,2024-08-30,online
22869850-af29-44d4-9f6f-5ea4d941dfa1,Allen Howard,44.0,Male,allen_howard@yahoo.com,864.268.8090x4952,,Springfield,Massachusetts,70771,2021-01-28,online
e0272940-b611-483c-8e68-329f410dafe8,Gabriela Mcdowell,31.0,Female,gabriela_mcdowell@yahoo.com,244-488-6366,641 Todd Via Apt. 122,San Antonio,Texas,,2020-12-09,in-store
949839eb-f5c7-4070-bc7c-6d810ebc948e,Lee Richardson,,Male,lee.richardson@hotmail.com,829.408.1160,2657 Madeline Key Suite 284,San Francisco,California,37693,2021-04-28,in-store
edbccecc-9573-411c-8efc-69e9c6811653,Lucas Sanchez,44.0,Male,sanchezl@hotmail.com,(212)209-6986,36151 Raven Avenue Apt. 749,Sacramento,California,90418,2025-01-08,in-store
83181857-8247-4f8d-89d9-d95de9b7a3b0,Heather Crawford,39.0,Prefer not to say,crawfordh@yahoo.com,785.290.9519x809,5623 Crawford Inlet Suite 914,Miami,Florida,44695,2023-06-21,in-store
2b68d490-826e-4de4-a6fe-18df5bde2a56,Michael Smith,41.0,Non-binary,michael_smith@yahoo.com,8879033024,510 Collin Walk,Detroit,Michigan,33016,2020-03-12,
b1e02aab-e5f1-471e-a96d-00c906a8f63f,Tammy Barnes,46.0,Female,,+1-267-522-4855x157,064 Brian Center Apt. 072,,California,74335,2022-06-25,in-store
b95e1192-b63f-491a-bf1c-5b353c77ef51,David Mcneil,31.0,Male,dmcneil@gmail.com,001-543-874-7506,35705 Denise Rue,San Jose,California,40878,2022-10-01,online
70198173-d3bd-471c-8425-4b9d7a0d1e1e,Steven Rosario,27.0,Male,srosario@hotmail.com,252-856-4165,636 Johnathan Spring,Savannah,Georgia,10985,2021-03-14,online
2c3b7a0d-77dc-49d7-8231-96b22ff26e9b,Tiffany Phillips,21.0,Female,tiffany_phillips@yahoo.com,001-339-730-0922x41177,69651 Dixon Lights Apt. 725,San Diego,California,53767,2023-04-07,online
3664dd0f-5986-40b4-992b-272b415b49f4,Heather Lee,25.0,Female,heather_lee@hotmail.com,7997707399,2115 Curtis Square Apt. 693,Boston,Massachusetts,55528,2024-10-09,online
60c35265-cfda-46d8-b802-cf851fe97f95,Brett Davis,70.0,Male,davisb@hotmail.com,(774)853-7709x6422,863 Larson Courts Apt. 307,Trenton,New Jersey,47126,2021-11-11,online
475fe6d4-438b-4ea6-a380-c923102b5739,Christine Rowe,49.0,Female,christine_rowe@gmail.com,454-403-2741x5464,19144 Joann Plains,Erie,Pennsylvania,10833,2024-04-22,online
37e03bcf-2178-4f81-9e41-de932678826d,Jack Carroll,18.0,Male,jack_carroll@hotmail.com,+1-386-429-7832x84538,074 Miller Coves,Austin,Texas,38983,2020-04-22,online
4fca43c6-3424-4107-8d00-8b02b9a2fecc,Pamela Stevenson,19.0,Female,pamela.stevenson@hotmail.com,251-284-7440,009 Jessica Plains Suite 017,Savannah,Georgia,19486,2021-08-18,in-store
da47b853-65d4-447e-bcba-f660525a57dc,Emily Mcdaniel,40.0,Female,mcdaniele@gmail.com,+1-745-403-8934x7649,26492 Eric Expressway,San Antonio,Texas,39438,2020-11-08,in-store
3fdbc1ba-5b1c-40dc-98e6-5c588f546f91,Michael Lopez,41.0,Male,lopezm@hotmail.com,001-751-745-4626x05538,422 Blake Circles Suite 484,Durham,North Carolina,32129,2021-03-01,online
f786e3e4-377f-4bd2-bee0-0082a1260d82,Hannah Porter,41.0,Female,hannah_porter@hotmail.com,491.311.3083,47744 Floyd Point,Richmond,Virginia,44327,2020-04-26,online
a7d08c4f-1328-4f42-a4fa-358496faf062,Steven Garcia,31.0,Male,steven.garcia@yahoo.com,,51973 Danielle Drive Apt. 312,Harrisburg,Pennsylvania,57788,2022-12-03,online
ee2c9fa3-9856-4e53-9ae3-d9e145ad06cb,Dawn Carter,33.0,Female,dawn.carter@yahoo.com,739-636-2233x93646,666 Stone Shoal,Tempe,Arizona,10628,2024-05-03,in-store
c89c44c8-711a-4147-9aae-5b3d21af2c26,Keith Collins,38.0,Male,collinsk@hotmail.com,(479)716-2907x726,4888 Williams Forest,Akron,Ohio,20197,2022-11-08,online
44d4efd1-fa3c-485f-aad2-dd0365c208a6,Cody Weeks,36.0,Male,cody_weeks@hotmail.com,4756882227,2725 Tommy Cliff Apt. 008,Tacoma,Washington,37759,2023-09-06,in-store
aa8bac22-61bb-4b79-a6a1-e942230dea68,Jose Watkins,18.0,Male,jose_watkins@hotmail.com,(277)503-7379x6728,787 Joshua Keys Apt. 867,Houston,Texas,91441,2022-04-02,in-store
a942f844-d299-475c-815d-c363fe663ffc,Jennifer Ibarra,32.0,Female,jennifer.ibarra@hotmail.com,+1-494-797-0834x0626,650 Jacob Junction Suite 822,Paterson,New Jersey,,2021-01-26,
af263c00-44a8-48a8-85b8-2ab211968578,Megan Sanders,24.0,Female,megan.sanders@yahoo.com,001-888-609-3207,7459 Martinez Plain Apt. 680,Pittsburgh,Pennsylvania,71508,2021-12-13,in-store
e091f901-b508-4287-b7a5-569fd35fe02b,Ebony Rose,37.0,Female,ebony_rose@yahoo.com,2304897376,3912 Morris Islands,San Francisco,California,04194,2022-02-28,both
022a0bf6-65cd-46ea-85c2-b13accfa474c,John Holmes,70.0,Male,jholmes@gmail.com,+1-528-558-6743x604,583 Clark Flat,Houston,Texas,93096,2021-09-08,both
3fc19b81-3a5c-4aed-8264-e112c2e0645e,Jenna Fitzgerald,39.0,Female,fitzgeraldj@gmail.com,519.214.2967,60947 Amanda Pass Apt. 695,Elizabeth,New Jersey,09937,2023-09-23,in-store
fa0f0676-b3e8-4d2b-9fef-4c0faa64dd34,Jeremy Myers,31.0,Male,myersj@yahoo.com,,646 Bruce Summit,Seattle,Washington,60236,2021-10-13,online
5ff8c0d0-2c22-4d6b-b68c-de641863973c,Erika Dillon,46.0,Female,dillone@hotmail.com,,91627 Kelly Courts,Fort Worth,Texas,37817,2023-09-28,both
21a762d0-5f85-4ba8-9bff-a021a4d1c599,Kevin Johnson,40.0,Male,kevin.johnson@yahoo.com,2035592057,94195 James Overpass Suite 552,Champaign,Illinois,79064,2021-03-30,both
547bcf83-eadb-4193-915a-aca53b81bb1d,Kevin Anderson,40.0,Male,kanderson@gmail.com,(394)461-2579,07837 Mary Lodge,Charlotte,North Carolina,34598,2023-07-08,both
be651154-af6f-48b0-85e0-665cf75ae5c8,Chelsea Harrington,42.0,Female,charrington@hotmail.com,240-621-5308,89925 Allen Springs,Bellevue,Washington,10963,2021-12-19,online
41db5c6f-7229-4d20-bb4c-b3d9f3f5699a,Anthony Stevens,59.0,Male,stevensa@yahoo.com,(423)317-7816,89332 Joshua Landing,San Diego,California,34130,2021-09-05,online
bdc8d08a-536b-4ad2-b8e4-10f3c11e8319,Nicholas Ashley,21.0,Male,ashleyn@yahoo.com,+1-621-742-1061x14106,7076 Carlos Glens Apt. 635,Philadelphia,Pennsylvania,07712,2023-02-26,online
b88cffa4-490e-4493-a475-eb0938b1f6df,George Gordon,40.0,Male,gordong@hotmail.com,4925387983,24451 Davis Ranch Suite 653,San Francisco,California,61413,2020-03-25,both
6f3a6855-faec-471d-9890-bade0d170d27,Caroline Moss,23.0,Female,cmoss@hotmail.com,001-558-281-2155x524,98953 Odom Knoll Apt. 701,Tallahassee,Florida,25686,2021-09-26,both
bff976dd-98d9-4a1a-a421-de9fce84a1f3,Shaun Wagner,41.0,Male,wagners@gmail.com,001-606-810-2967,88041 Jacqueline Falls Apt. 261,Cambridge,Massachusetts,07044,2022-06-20,in-store
69290ba6-7446-40d1-a817-202b2cda1302,Scott Wheeler,23.0,Male,wheelers@gmail.com,349.708.5747x177,316 Jennifer Forge Suite 835,Cleveland,Ohio,48116,2020-09-24,both
3f1472eb-1b5f-462a-8bcf-c57991ebd356,George Carter,29.0,Male,gcarter@hotmail.com,558-499-6099,24696 Daniel Place,Jersey City,New Jersey,83645,2022-12-24,online
80241176-c9c9-4a84-aa3c-440dd25234ad,James King,31.0,Male,jking@hotmail.com,973-581-0189,48240 Linda Key,San Francisco,California,19545,2024-08-13,online
dbe89afe-7080-4044-b2b5-bdfec4e9d3bf,Patrick Benson,46.0,,patrick.benson@gmail.com,001-569-672-8188x58407,258 Saunders Views Apt. 903,Vancouver,Washington,14020,2022-09-28,online
abcbdc0d-3c17-4bdb-bb5d-572f1b155e8d,Darryl Armstrong,46.0,Male,darryl.armstrong@hotmail.com,001-242-227-0955x772,346 Zimmerman Junction Suite 015,Philadelphia,Pennsylvania,94301,2024-09-30,both
e95711d4-ed63-48be-a0d3-96bccdc38216,Jennifer Neal,20.0,Prefer not to say,jneal@hotmail.com,982.301.8776,964 Lawrence Station,Charlotte,North Carolina,,2022-11-06,both
8cf0a709-7d4d-43de-b51c-f64c8578addc,Carla Glover,35.0,Female,gloverc@yahoo.com,936.262.0627x244,53091 Jacqueline Stream,Mesa,Arizona,07891,2024-01-13,both
f83ebf09-1bff-4085-a98e-fe739798711b,Roger Perkins,26.0,Male,perkinsr@yahoo.com,,1623 Patricia Knolls,Orlando,Florida,17944,2024-09-27,in-store
fdd03229-55c2-4e41-b08a-65043dfc5fa9,Ryan Parks,19.0,Male,ryan_parks@hotmail.com,001-433-559-2423x844,74393 Moore Shore Suite 075,Fort Worth,Texas,79930,2023-02-03,online
8f350dbb-c69c-4152-aa4a-8360b52854be,Melissa Gardner,32.0,Female,gardnerm@hotmail.com,983.395.4345,63781 Amy Pike,San Francisco,California,77556,2024-02-20,both
bcd9da64-6140-4cf0-a431-a534742e7f27,Brandi Hansen,31.0,Female,hansenb@hotmail.com,001-731-387-3233,8870 Melton Street,Phoenix,Arizona,12641,2024-05-01,both
9b18ad7e-6f9e-4f13-b176-d45937a9d88f,Latasha Murphy,64.0,Female,latasha.murphy@hotmail.com,+1-283-733-3787x335,4059 Sherry Plaza,Pittsburgh,Pennsylvania,96423,2020-11-17,online
c9373954-3ea0-43df-92a4-b39dbf29a2b2,Sandra Dunn,,Female,sdunn@hotmail.com,646.942.2730x0636,814 Marcus Ridges Suite 155,Raleigh,North Carolina,54310,2021-11-18,both
9f11b8da-5a83-43bc-85a7-29a96470c8f3,Amanda Ballard,18.0,Female,aballard@gmail.com,963.237.7993x804,8919 Christine Roads,Austin,Texas,35904,2020-11-20,online
9a07a4e8-4b46-41ad-a501-bd7366afacac,Brian Larsen,28.0,Male,brian.larsen@gmail.com,431.708.0271x362,191 Larson Mountain Apt. 579,Sacramento,California,88897,2024-01-12,online
448c9197-da62-4a9d-ac6b-e12f8fbfb85c,Jacob Meyer,47.0,Male,jacob.meyer@gmail.com,+1-766-907-0941,21138 Jensen Summit,Newark,New Jersey,09415,2020-04-06,online
92f430e8-7d1b-49e6-a5d0-d2900c0ccf4e,Christopher King,60.0,Male,christopher_king@hotmail.com,574-692-3081x0799,,Scottsdale,Arizona,29598,2020-05-25,online
40806067-8f1e-4375-a69e-93e29d1d78aa,Hector Howard,18.0,Male,hhoward@hotmail.com,(459)999-1780,267 Castaneda Villages Suite 339,Houston,Texas,49708,2020-05-05,online
21bc10ac-f05b-4879-9c64-1fa200ae6d7e,Brett Lopez,18.0,Male,brett.lopez@gmail.com,(781)438-3581x7810,263 Rodriguez Mountain,Sacramento,California,14948,2020-10-28,online
64652270-e041-4602-8a1c-a5db6dafe877,Edward Jarvis,57.0,Male,jarvise@yahoo.com,979-661-4440x05799,4211 Nicole Run,Miami,Florida,83103,2020-07-12,both
93794a29-f14a-40a2-915b-6cf4b8bb94d4,Daniel Keith,39.0,Male,keithd@yahoo.com,001-630-420-0686x52320,07465 Pineda Lodge,Seattle,Washington,48930,2024-05-22,in-store
863c69c4-245b-4497-a4a6-62ec3724e31e,Roy May,24.0,Male,roy.may@gmail.com,(772)945-0893x2008,2848 Williams Club,Charlotte,North Carolina,26868,2023-07-14,online
186c1389-6dd4-4174-a1f9-c70ac3b10a1b,Frank Brown,41.0,Male,fbrown@gmail.com,+1-458-935-7178x6208,6431 David Crescent Apt. 097,Akron,Ohio,57607,2021-04-12,in-store
cf5f9c35-380a-4eff-940d-f5f8029089c0,Lauren Simpson,18.0,Female,lsimpson@yahoo.com,+1-701-275-0177x547,480 Baker Locks,Tacoma,Washington,66402,2020-04-27,online
cda3fce0-08a2-4e26-8f53-9355a79ad247,Connie Jones,35.0,Female,connie.jones@yahoo.com,001-968-201-2003x9081,7366 Barber Skyway,Buffalo,New York,80329,2024-11-25,both
32b3e289-9b48-46c9-93b7-036d9d5b2260,Megan Ramos,38.0,,ramosm@yahoo.com,418-208-4829x6046,88885 James Overpass Apt. 193,Bellevue,Washington,04048,2022-02-09,online
aabc9b35-e153-4336-bf90-aa14f11c16b0,Robin Pierce,46.0,Female,piercer@yahoo.com,(782)752-3815x47432,15634 Tina Station,Austin,Texas,64226,2024-12-14,online
97be4095-9c42-4d26-9ba3-4f375e7712f6,Rhonda Gomez,22.0,Female,rgomez@hotmail.com,343-429-7920x222,5413 Wendy Mountains,San Jose,,84385,2023-05-10,both
ce7faea0-e8d4-44be-942c-47366b2ea10a,David Garner,36.0,Male,david.garner@hotmail.com,+1-860-905-2061x08410,288 Pope Springs,Detroit,Michigan,,2024-10-02,online
5818d391-a41c-413c-9089-71281e233a9d,John Day,23.0,Male,john.day@yahoo.com,001-804-336-9174x2380,77364 Darren Plains Suite 722,Fort Worth,Texas,67978,2021-05-17,online
787a625b-a4d5-411c-9464-90dec712eafe,Kevin Miller,38.0,Male,kmiller@hotmail.com,(333)862-8641,5527 Little Park Apt. 041,Cincinnati,Ohio,04940,2021-02-13,online
c0dbdc75-a66d-4598-8516-d05a57ec2de9,Stanley Martinez,24.0,Male,stanley.martinez@yahoo.com,(257)316-8897x29319,,Los Angeles,California,32468,2021-05-11,online
61772a29-aee1-4299-98c9-84cc90b3a4e5,Amanda Miller,30.0,Female,amanda_miller@gmail.com,949.507.9232x8533,4487 Nicole Point Apt. 717,Norfolk,Virginia,35588,2024-01-27,online
2f7b055e-8e5d-4317-95c4-d0e1deb54311,Jennifer Gonzalez,23.0,Female,jgonzalez@yahoo.com,818.458.5218,072 Melendez Viaduct,Durham,North Carolina,79583,2023-12-08,online
2e1a3ef1-ee7a-4420-b219-f42bb2abf9a1,Jacob Guzman,42.0,Male,jacob.guzman@yahoo.com,001-792-663-4448x30410,2243 Richards Ramp Apt. 426,Pittsburgh,Pennsylvania,99452,2024-11-02,online
84fb2512-abe8-4c66-9a29-0d81605ee468,George Glenn,45.0,Male,glenng@yahoo.com,+1-366-980-7345x7107,377 Andrea Parks,Sacramento,California,42046,2022-07-15,in-store
852626b9-0205-4513-bb37-c624d0ec47cf,Jose Russell,32.0,,jrussell@yahoo.com,665.579.6675x813,7223 Jose Loop Suite 202,Fort Worth,Texas,02166,2021-06-08,online
a835a70e-a825-4d8c-92ef-5e50a5e35381,Ralph Steele,35.0,Male,ralph_steele@yahoo.com,(604)259-7767,69663 Dunn Meadow,Houston,,16189,2024-06-05,both
ccba7857-f878-4e82-87ea-5c4d8c3f447a,David Bailey,18.0,Male,baileyd@hotmail.com,(692)278-1362,1911 Keller Meadow,Columbus,Ohio,45507,2022-10-09,online
36e6817c-9a0e-4758-86c3-780122878e5b,Patricia Adams,31.0,Female,patricia.adams@yahoo.com,(726)331-4135x0397,395 Edward Mountain,Champaign,Illinois,73953,2020-12-02,online
7c1a4c87-174d-44dd-b13b-61010f927944,Elizabeth Jones,34.0,Female,elizabeth_jones@hotmail.com,001-647-261-1558x49738,7736 Thompson Freeway,Rochester,New York,60109,2024-02-10,both
33c96be6-dda6-4ece-9cb3-e581543e1d75,Aaron Rodriguez,66.0,Male,rodrigueza@gmail.com,+1-586-364-5338x373,0766 Mills Squares,Lowell,Massachusetts,13794,2024-03-16,both
3b1881c1-4b9c-45df-a9c5-52e85a2161c2,Brandon Gonzales,21.0,Non-binary,brandon.gonzales@hotmail.com,001-764-914-4127,10777 Deanna Gateway,New York City,New York,31410,2021-12-30,online
c3c2e3ac-e488-4700-be1b-b8e7e13a0a54,Rose Carroll,52.0,Female,rose_carroll@yahoo.com,275.354.6700x47587,99352 Jones Alley,Virginia Beach,Virginia,81524,2022-04-26,both
e1a8a503-a481-4e16-adb7-44aa003dd064,Zachary Cobb,46.0,Male,cobbz@hotmail.com,230.815.3527x80056,41163 Jones Course,Lansing,Michigan,01666,2023-07-11,online
a7504151-d146-4af7-990a-d550a34ca3cf,,38.0,Female,grantc@gmail.com,721.583.9576,84194 Gonzales Loaf Apt. 579,Sacramento,California,22302,2021-06-04,online
a29dbeee-f927-4f87-8a01-b2c094e57d86,Kendra Hall,56.0,Female,kendra_hall@hotmail.com,001-885-268-7967x37995,95178 Young Plains Apt. 786,San Diego,California,81601,2024-12-14,in-store
bcf1319f-148c-4cfb-9103-ff2eaaaaf672,Monica Holmes,39.0,Female,monica_holmes@hotmail.com,001-648-301-0511x8426,5216 Valerie Route Suite 878,San Francisco,California,50126,2024-12-17,online
a00d8351-567c-4cba-b7d4-6bc0d0fe17fc,Natalie Moore,39.0,Female,natalie.moore@gmail.com,738.227.6067x062,578 Heather Fork Suite 262,San Antonio,Texas,95701,2023-12-19,both
cc914c85-8385-45e7-8897-5b1d5e8e36bf,Sarah Miller,34.0,Non-binary,millers@hotmail.com,001-506-899-3232x367,1198 Chelsea Islands,Austin,Texas,57810,2020-03-25,online
96f798c4-1f52-4949-9373-b80fbec79090,Michael Mcdaniel,49.0,Male,michael_mcdaniel@hotmail.com,241.799.3892x7334,11120 Monica Extension Apt. 163,Charlotte,North Carolina,09314,2022-05-19,online
3fd9bfa7-badf-4ab2-8a61-13e416e279aa,Joshua Sanchez,48.0,Male,joshua_sanchez@gmail.com,001-307-442-6633,66242 Levine Lane,Erie,Pennsylvania,29725,2023-11-07,both
def8b26f-edae-49bc-acb5-66636b05504c,Charles Rich,27.0,Male,charles.rich@gmail.com,,60931 Jones Skyway Apt. 361,Miami,Florida,21475,2020-12-17,both
4827dae4-bb03-42a6-a028-1bc34bf8e5b0,Mary Nolan,19.0,Female,mary_nolan@hotmail.com,(637)809-0313,38589 Hernandez Brooks Suite 713,Athens,Georgia,19075,2024-01-21,online
db0cc3ca-9b59-4d51-a8e3-6e5c2738b5d2,Larry Rocha,32.0,Non-binary,larry.rocha@hotmail.com,+1-601-728-1848x936,339 Castro Villages Apt. 265,Cleveland,Ohio,05630,2020-07-09,
1df193c0-020b-48f5-b64b-5de4127a42dc,Lindsay Morton,25.0,Female,mortonl@gmail.com,(212)817-4726x7234,9913 Ortiz Street Apt. 606,Savannah,Georgia,45954,2022-01-21,online
57704fe0-4927-4771-9954-9ebb2ea1856a,Joshua Sellers,34.0,Male,jsellers@yahoo.com,521-980-8931x6982,386 Dunn Spurs Suite 073,Winston-Salem,North Carolina,96008,2024-11-21,online
14fe04e5-1bb2-4eb2-8223-7b6a08ff991a,Laura Barton,49.0,Female,laura_barton@hotmail.com,(252)698-0530x3610,05668 Suzanne Fork Suite 267,Houston,Texas,42073,2021-06-18,both
08bb9194-0e14-4d79-91c7-f0d04392b143,Mark Crosby,29.0,Male,mark_crosby@gmail.com,001-272-764-6271x6752,19950 Claudia Underpass,Lansing,Michigan,73594,2021-09-20,in-store
855ab280-3bb0-4da7-87ab-d230ac71c419,Kenneth Nielsen,34.0,Male,nielsenk@yahoo.com,001-719-395-9746,2397 Lopez Underpass Suite 425,Allentown,Pennsylvania,71388,2022-02-26,online
431e3277-ce40-42e9-bd42-ad2d349e41b6,Kenneth Phillips,35.0,Male,kenneth_phillips@gmail.com,+1-494-417-2635,0328 Lambert Ports,Tallahassee,Florida,63873,2022-06-05,online
a088e173-b818-4db4-9511-d65b29fc5c21,Nancy Shaw,45.0,Non-binary,nancy_shaw@gmail.com,001-498-790-4269x80878,43025 Bernard Shoal,San Jose,,17113,2021-09-21,in-store
528badae-7700-4bbd-b573-df539fb1dba2,David Bennett,18.0,Male,dbennett@gmail.com,488.481.6266x69874,850 Jones Cliff Apt. 121,Toledo,Ohio,60705,2020-10-06,online
f8993eb9-71f5-42b0-afd4-5782289ef6b3,Sherry Wiley,27.0,,sherry.wiley@gmail.com,001-504-394-4153x61451,1179 Turner Stream Suite 711,Augusta,Georgia,58315,2022-11-26,in-store
c74c56ba-137a-4b5f-9765-b8761db78687,Thomas Perez,37.0,Male,thomas_perez@gmail.com,8766851640,,Cleveland,Ohio,57103,2023-09-06,online
fa610ced-ac5c-4fc1-a957-f04baa1703cc,Andrew Humphrey,49.0,Male,ahumphrey@hotmail.com,+1-581-416-6497x248,5128 Victoria Tunnel Apt. 942,Miami,Florida,70665,2020-09-18,online
4c857e18-6fd2-4b98-b8f1-593dfcf40207,Ethan Burke,29.0,Male,ethan.burke@yahoo.com,(638)881-8716,133 Bell Prairie Apt. 345,Atlanta,Georgia,72858,2022-12-14,online
ba7b3a41-5272-4c3c-9de1-89649f18fff6,Patrick Miranda,18.0,Male,patrick.miranda@yahoo.com,879-475-1315x46367,247 Stone Mountains,San Francisco,California,18354,2022-04-21,in-store
8fcc67be-f6a7-4825-88e2-7e27e54ff6fc,Ashley Jennings,42.0,Female,jenningsa@gmail.com,+1-576-599-9875x11948,944 Burton Falls Suite 245,Orlando,Florida,42768,2021-11-09,both
661014f9-d6ce-4731-8e46-51674f142a82,Michelle Sanders,27.0,Female,michelle.sanders@gmail.com,001-644-259-5961,44715 Simpson Views,New York City,New York,10360,2023-11-12,online
6ce96b75-ff08-4c3b-be12-454ab61a2477,Sherri Orozco,20.0,Female,sherri_orozco@gmail.com,001-873-605-7218,26405 Tamara Dale Apt. 227,Toledo,Ohio,53675,2021-04-16,online
a00d6ec1-80d9-446f-a52f-99d5a9b448bc,George Benton,27.0,Male,bentong@gmail.com,001-991-580-5547x006,69174 Danielle Ridge Suite 522,Sacramento,California,59092,2022-11-28,in-store
396338c4-7724-4c2a-a582-2ca5b1eb3cd1,Rebekah Smith,32.0,Female,smithr@yahoo.com,(828)927-1288x26310,56336 Williams Prairie,Tallahassee,Florida,59805,2022-01-31,online
0eca902e-09ee-4b04-9c51-2a45a1746c5a,Susan Brooks,27.0,Female,susan.brooks@yahoo.com,573.917.7427x894,816 Sarah Harbors Apt. 281,Detroit,Michigan,18196,2022-07-28,both
0126db7e-3b74-4494-b739-ff3f305a0f19,Kimberly Hansen,18.0,Female,kimberly.hansen@gmail.com,(931)764-7059x488,140 Murphy Centers Suite 809,Elizabeth,New Jersey,84160,2022-09-06,online
28bbb151-519e-4a18-b9c3-450d4923340c,Connor Nelson,45.0,Male,nelsonc@hotmail.com,671-208-2281,84568 Douglas Ville,Sacramento,California,69266,2022-08-22,both
46d522a7-5844-4c3a-8976-cd3d65e26628,Daniel Scott,50.0,Male,daniel_scott@yahoo.com,+1-986-878-1382x31196,67835 Peterson Prairie,New York City,New York,04739,2020-05-05,in-store
4b75145a-ee04-4f0c-907b-27bc75b6d7ee,Michael Hayes,42.0,Male,mhayes@hotmail.com,406.797.7773x084,6638 Rebecca Expressway,Trenton,New Jersey,24220,2023-11-09,online
3d29a479-0ae8-4294-8eb5-0dc423b20fca,Terry Hayes,21.0,Male,hayest@hotmail.com,320.615.4612,8104 Mueller Loaf,Raleigh,North Carolina,87995,2022-11-30,online
d51ed4ba-374c-45f6-9861-4e71a5a9f597,Monique Bradford,32.0,Female,monique_bradford@hotmail.com,794-292-6511,673 Elizabeth Green,,Michigan,96149,2021-11-28,both
df14d463-8923-4c7a-9c28-70cb9910ed87,Sara Smith,34.0,Female,sara_smith@yahoo.com,2182435973,80961 Lance Ridge,Jacksonville,Florida,20731,2024-06-10,in-store
